site,region,scenario,year,water_year_type,flow_metric,current_value,reference_value,watercon_value,deltaH_cur_ref,deltaH_watercon_ref
101012,Oso and Small Creeks,low flow bias corrected,1997,Moderate,DS_Tim,183,285,163,-102,-122
101012,Oso and Small Creeks,low flow bias corrected,1997,Moderate,DS_Mag_50,0.0723,0.0494,0.5539,0.022900000000000004,0.5045
101012,Oso and Small Creeks,low flow bias corrected,1997,Moderate,DS_Mag_90,0.78642,0.47002,0.7327,0.3164,0.26268
101012,Oso and Small Creeks,low flow bias corrected,1997,Moderate,FA_Dur,NA,1,3,NA,2
101012,Oso and Small Creeks,low flow bias corrected,1997,Moderate,FA_Mag,NA,1.56994282142913,12.6223972653781,NA,11.05245444394897
101012,Oso and Small Creeks,low flow bias corrected,1997,Moderate,FA_Tim,NA,51,29,NA,-22
101012,Oso and Small Creeks,low flow bias corrected,1997,Moderate,SP_ROC,0.00862376455990642,0.00197309417040357,0.00704951672907934,0.006650670389502851,0.005076422558675769
101012,Oso and Small Creeks,low flow bias corrected,1997,Moderate,SP_Dur,62,164,42,-102,-122
101012,Oso and Small Creeks,low flow bias corrected,1997,Moderate,SP_Mag,33.534,16.0326,33.1726,17.5014,17.140000000000004
101012,Oso and Small Creeks,low flow bias corrected,1997,Moderate,SP_Tim,121,121,121,0,0
101012,Oso and Small Creeks,low flow bias corrected,1997,Moderate,Wet_BFL_Dur,103,43,79,60,36
101012,Oso and Small Creeks,low flow bias corrected,1997,Moderate,Wet_BFL_Mag_10,0.62134,0.49152,0.55788,0.12982,0.06636000000000003
101012,Oso and Small Creeks,low flow bias corrected,1997,Moderate,Wet_BFL_Mag_50,0.8454,0.6219,0.7691,0.22350000000000003,0.1472
101012,Oso and Small Creeks,low flow bias corrected,1997,Moderate,Wet_Tim,18,78,42,-60,-36
101012,Oso and Small Creeks,low flow bias corrected,1997,Moderate,Peak_Tim_10,NA,NA,NA,NA,NA
101012,Oso and Small Creeks,low flow bias corrected,1997,Moderate,Peak_Tim_2,94,103,94,-9,-9
101012,Oso and Small Creeks,low flow bias corrected,1997,Moderate,Peak_Tim_5,NA,NA,NA,NA,NA
101012,Oso and Small Creeks,low flow bias corrected,1997,Moderate,Peak_Dur_10,NA,NA,NA,NA,NA
101012,Oso and Small Creeks,low flow bias corrected,1997,Moderate,Peak_Dur_2,6,12,6,-6,-6
101012,Oso and Small Creeks,low flow bias corrected,1997,Moderate,Peak_Dur_5,NA,NA,NA,NA,NA
101012,Oso and Small Creeks,low flow bias corrected,1997,Moderate,Peak_10,158.80948,124.13706,158.1855,34.67242,34.048439999999985
